2021-08-24 08:45:58 status unpacked plymouth-theme-ubuntu-text:amd64 0.9.4git20200323-0ubuntu6.2
2021-08-24 08:45:58 install powermgmt-base:all <none> 1.36
2021-08-24 08:45:58 status half-installed powermgmt-base:all 1.36
2021-08-24 08:45:58 status unpacked powermgmt-base:all 1.36
2021-08-24 08:45:58 install psmisc:amd64 <none> 23.3-1
2021-08-24 08:45:58 status half-installed psmisc:amd64 23.3-1
2021-08-24 08:45:58 status unpacked psmisc:amd64 23.3-1
2021-08-24 08:45:58 install publicsuffix:all <none> 20200303.0012-1
2021-08-24 08:45:58 status half-installed publicsuffix:all 20200303.0012-1
2021-08-24 08:45:58 status unpacked publicsuffix:all 20200303.0012-1
2021-08-24 08:45:59 install libunwind8:amd64 <none> 1.2.1-9build1
2021-08-24 08:45:59 status half-installed libunwind8:amd64 1.2.1-9build1
2021-08-24 08:45:59 status unpacked libunwind8:amd64 1.2.1-9build1
2021-08-24 08:45:59 install strace:amd64 <none> 5.5-3ubuntu1
2021-08-24 08:45:59 status half-installed strace:amd64 5.5-3ubuntu1
2021-08-24 08:45:59 status unpacked strace:amd64 5.5-3ubuntu1
2021-08-24 08:45:59 install tcpdump:amd64 <none> 4.9.3-4
2021-08-24 08:45:59 status half-installed tcpdump:amd64 4.9.3-4
2021-08-24 08:45:59 status unpacked tcpdump:amd64 4.9.3-4
2021-08-24 08:45:59 install telnet:amd64 <none> 0.17-41.2build1
2021-08-24 08:45:59 status half-installed telnet:amd64 0.17-41.2build1
2021-08-24 08:45:59 status unpacked telnet:amd64 0.17-41.2build1
2021-08-24 08:45:59 install time:amd64 <none> 1.7-25.1build1
2021-08-24 08:45:59 status half-installed time:amd64 1.7-25.1build1
2021-08-24 08:45:59 status unpacked time:amd64 1.7-25.1build1
2021-08-24 08:45:59 install usb.ids:all <none> 2020.03.19-1
2021-08-24 08:45:59 status half-installed usb.ids:all 2020.03.19-1
2021-08-24 08:45:59 status unpacked usb.ids:all 2020.03.19-1
2021-08-24 08:45:59 install usbutils:amd64 <none> 1:012-2
2021-08-24 08:45:59 status half-installed usbutils:amd64 1:012-2
2021-08-24 08:45:59 status unpacked usbutils:amd64 1:012-2
2021-08-24 08:45:59 install wget:amd64 <none> 1.20.3-1ubuntu1
2021-08-24 08:45:59 status half-installed wget:amd64 1.20.3-1ubuntu1
2021-08-24 08:45:59 status unpacked wget:amd64 1.20.3-1ubuntu1
2021-08-24 08:45:59 install ubuntu-standard:amd64 <none> 1.450.2
2021-08-24 08:45:59 status half-installed ubuntu-standard:amd64 1.450.2
2021-08-24 08:45:59 status unpacked ubuntu-standard:amd64 1.450.2
2021-08-24 08:45:59 install ufw:all <none> 0.36-6
2021-08-24 08:45:59 status half-installed ufw:all 0.36-6
2021-08-24 08:45:59 status triggers-pending rsyslog:amd64 8.2001.0-1ubuntu1.1
2021-08-24 08:46:00 status unpacked ufw:all 0.36-6
2021-08-24 08:46:00 install xauth:amd64 <none> 1:1.1-0ubuntu1
2021-08-24 08:46:00 status half-installed xauth:amd64 1:1.1-0ubuntu1
2021-08-24 08:46:00 status unpacked xauth:amd64 1:1.1-0ubuntu1
2021-08-24 08:46:00 install alsa-topology-conf:all <none> 1.2.2-1
2021-08-24 08:46:00 status half-installed alsa-topology-conf:all 1.2.2-1
2021-08-24 08:46:00 status unpacked alsa-topology-conf:all 1.2.2-1
2021-08-24 08:46:00 install alsa-ucm-conf:all <none> 1.2.2-1ubuntu0.9
2021-08-24 08:46:00 status half-installed alsa-ucm-conf:all 1.2.2-1ubuntu0.9
2021-08-24 08:46:00 status unpacked alsa-ucm-conf:all 1.2.2-1ubuntu0.9
2021-08-24 08:46:00 install python3-httplib2:all <none> 0.14.0-1ubuntu1
2021-08-24 08:46:00 status half-installed python3-httplib2:all 0.14.0-1ubuntu1
2021-08-24 08:46:00 status unpacked python3-httplib2:all 0.14.0-1ubuntu1
2021-08-24 08:46:00 install python3-problem-report:all <none> 2.20.11-0ubuntu27.18
2021-08-24 08:46:00 status half-installed python3-problem-report:all 2.20.11-0ubuntu27.18
2021-08-24 08:46:00 status unpacked python3-problem-report:all 2.20.11-0ubuntu27.18
2021-08-24 08:46:00 install python3-certifi:all <none> 2019.11.28-1
2021-08-24 08:46:00 status half-installed python3-certifi:all 2019.11.28-1
2021-08-24 08:46:00 status unpacked python3-certifi:all 2019.11.28-1
2021-08-24 08:46:00 install python3-idna:all <none> 2.8-1
2021-08-24 08:46:00 status half-installed python3-idna:all 2.8-1
2021-08-24 08:46:00 status unpacked python3-idna:all 2.8-1
2021-08-24 08:46:00 install python3-urllib3:all <none> 1.25.8-2ubuntu0.1
2021-08-24 08:46:00 status half-installed python3-urllib3:all 1.25.8-2ubuntu0.1
2021-08-24 08:46:00 status unpacked python3-urllib3:all 1.25.8-2ubuntu0.1
2021-08-24 08:46:00 install python3-requests:all <none> 2.22.0-2ubuntu1
2021-08-24 08:46:00 status half-installed python3-requests:all 2.22.0-2ubuntu1
2021-08-24 08:46:00 status unpacked python3-requests:all 2.22.0-2ubuntu1
2021-08-24 08:46:00 install python3-requests-unixsocket:all <none> 0.2.0-2
2021-08-24 08:46:00 status half-installed python3-requests-unixsocket:all 0.2.0-2
2021-08-24 08:46:00 status unpacked python3-requests-unixsocket:all 0.2.0-2
2021-08-24 08:46:00 install python3-entrypoints:all <none> 0.3-2ubuntu1
2021-08-24 08:46:00 status half-installed python3-entrypoints:all 0.3-2ubuntu1
2021-08-24 08:46:00 status unpacked python3-entrypoints:all 0.3-2ubuntu1
2021-08-24 08:46:00 install python3-cryptography:amd64 <none> 2.8-3ubuntu0.1
2021-08-24 08:46:00 status half-installed python3-cryptography:amd64 2.8-3ubuntu0.1
2021-08-24 08:46:01 status unpacked python3-cryptography:amd64 2.8-3ubuntu0.1
2021-08-24 08:46:01 install python3-secretstorage:all <none> 2.3.1-2ubuntu1
2021-08-24 08:46:01 status half-installed python3-secretstorage:all 2.3.1-2ubuntu1
2021-08-24 08:46:01 status unpacked python3-secretstorage:all 2.3.1-2ubuntu1
2021-08-24 08:46:01 install python3-keyring:all <none> 18.0.1-2ubuntu1
2021-08-24 08:46:01 status half-installed python3-keyring:all 18.0.1-2ubuntu1
2021-08-24 08:46:01 status unpacked python3-keyring:all 18.0.1-2ubuntu1
2021-08-24 08:46:01 install python3-lazr.uri:all <none> 1.0.3-4build1
2021-08-24 08:46:01 status half-installed python3-lazr.uri:all 1.0.3-4build1
2021-08-24 08:46:01 status unpacked python3-lazr.uri:all 1.0.3-4build1
2021-08-24 08:46:01 install python3-simplejson:amd64 <none> 3.16.0-2ubuntu2
2021-08-24 08:46:01 status half-installed python3-simplejson:amd64 3.16.0-2ubuntu2
2021-08-24 08:46:01 status unpacked python3-simplejson:amd64 3.16.0-2ubuntu2
2021-08-24 08:46:01 install python3-wadllib:all <none> 1.3.3-3build1
2021-08-24 08:46:01 status half-installed python3-wadllib:all 1.3.3-3build1
2021-08-24 08:46:01 status unpacked python3-wadllib:all 1.3.3-3build1
2021-08-24 08:46:01 install python3-distro:all <none> 1.4.0-1
2021-08-24 08:46:01 status half-installed python3-distro:all 1.4.0-1
2021-08-24 08:46:01 status unpacked python3-distro:all 1.4.0-1
2021-08-24 08:46:01 install python3-blinker:all <none> 1.4+dfsg1-0.3ubuntu1
2021-08-24 08:46:01 status half-installed python3-blinker:all 1.4+dfsg1-0.3ubuntu1
2021-08-24 08:46:01 status unpacked python3-blinker:all 1.4+dfsg1-0.3ubuntu1
2021-08-24 08:46:01 install python3-jwt:all <none> 1.7.1-2ubuntu2
2021-08-24 08:46:01 status half-installed python3-jwt:all 1.7.1-2ubuntu2
2021-08-24 08:46:01 status unpacked python3-jwt:all 1.7.1-2ubuntu2
2021-08-24 08:46:01 install python3-oauthlib:all <none> 3.1.0-1ubuntu2
2021-08-24 08:46:01 status half-installed python3-oauthlib:all 3.1.0-1ubuntu2
2021-08-24 08:46:02 status unpacked python3-oauthlib:all 3.1.0-1ubuntu2
2021-08-24 08:46:02 install python3-lazr.restfulclient:all <none> 0.14.2-2build1
2021-08-24 08:46:02 status half-installed python3-lazr.restfulclient:all 0.14.2-2build1
2021-08-24 08:46:02 status unpacked python3-lazr.restfulclient:all 0.14.2-2build1
2021-08-24 08:46:02 install python3-launchpadlib:all <none> 1.10.13-1
2021-08-24 08:46:02 status half-installed python3-launchpadlib:all 1.10.13-1
2021-08-24 08:46:02 status unpacked python3-launchpadlib:all 1.10.13-1
2021-08-24 08:46:02 install python3-apport:all <none> 2.20.11-0ubuntu27.18
2021-08-24 08:46:02 status half-installed python3-apport:all 2.20.11-0ubuntu27.18
2021-08-24 08:46:02 status unpacked python3-apport:all 2.20.11-0ubuntu27.18
2021-08-24 08:46:02 install apport:all <none> 2.20.11-0ubuntu27.18
2021-08-24 08:46:02 status half-installed apport:all 2.20.11-0ubuntu27.18
2021-08-24 08:46:03 status unpacked apport:all 2.20.11-0ubuntu27.18
2021-08-24 08:46:03 install apport-symptoms:all <none> 0.23
2021-08-24 08:46:03 status half-installed apport-symptoms:all 0.23
2021-08-24 08:46:03 status unpacked apport-symptoms:all 0.23
2021-08-24 08:46:03 install libfl2:amd64 <none> 2.6.4-6.2
2021-08-24 08:46:03 status half-installed libfl2:amd64 2.6.4-6.2
2021-08-24 08:46:03 status unpacked libfl2:amd64 2.6.4-6.2
2021-08-24 08:46:03 install at:amd64 <none> 3.1.23-1ubuntu1
2021-08-24 08:46:03 status half-installed at:amd64 3.1.23-1ubuntu1
2021-08-24 08:46:03 status unpacked at:amd64 3.1.23-1ubuntu1
2021-08-24 08:46:03 install bc:amd64 <none> 1.07.1-2build1
2021-08-24 08:46:03 status half-installed bc:amd64 1.07.1-2build1
2021-08-24 08:46:03 status unpacked bc:amd64 1.07.1-2build1
2021-08-24 08:46:03 install bcache-tools:amd64 <none> 1.0.8-3ubuntu0.1
2021-08-24 08:46:03 status half-installed bcache-tools:amd64 1.0.8-3ubuntu0.1
2021-08-24 08:46:03 status unpacked bcache-tools:amd64 1.0.8-3ubuntu0.1
2021-08-24 08:46:03 install bolt:amd64 <none> 0.8-4ubuntu1
2021-08-24 08:46:03 status half-installed bolt:amd64 0.8-4ubuntu1
2021-08-24 08:46:03 status triggers-pending dbus:amd64 1.12.16-2ubuntu2.1
2021-08-24 08:46:03 status unpacked bolt:amd64 0.8-4ubuntu1
2021-08-24 08:46:03 install liblzo2-2:amd64 <none> 2.10-2
2021-08-24 08:46:03 status half-installed liblzo2-2:amd64 2.10-2
2021-08-24 08:46:03 status unpacked liblzo2-2:amd64 2.10-2
2021-08-24 08:46:03 install btrfs-progs:amd64 <none> 5.4.1-2
2021-08-24 08:46:03 status half-installed btrfs-progs:amd64 5.4.1-2
2021-08-24 08:46:05 status unpacked btrfs-progs:amd64 5.4.1-2
2021-08-24 08:46:05 install busybox-initramfs:amd64 <none> 1:1.30.1-4ubuntu6.3
2021-08-24 08:46:05 status half-installed busybox-initramfs:amd64 1:1.30.1-4ubuntu6.3
2021-08-24 08:46:05 status unpacked busybox-initramfs:amd64 1:1.30.1-4ubuntu6.3
2021-08-24 08:46:05 install python3-newt:amd64 <none> 0.52.21-4ubuntu2
2021-08-24 08:46:05 status half-installed python3-newt:amd64 0.52.21-4ubuntu2
2021-08-24 08:46:05 status unpacked python3-newt:amd64 0.52.21-4ubuntu2
2021-08-24 08:46:05 install libevent-2.1-7:amd64 <none> 2.1.11-stable-1
2021-08-24 08:46:05 status half-installed libevent-2.1-7:amd64 2.1.11-stable-1
2021-08-24 08:46:05 status unpacked libevent-2.1-7:amd64 2.1.11-stable-1
2021-08-24 08:46:05 install libutempter0:amd64 <none> 1.1.6-4
2021-08-24 08:46:05 status half-installed libutempter0:amd64 1.1.6-4
2021-08-24 08:46:05 status unpacked libutempter0:amd64 1.1.6-4
2021-08-24 08:46:05 install tmux:amd64 <none> 3.0a-2ubuntu0.3
2021-08-24 08:46:05 status half-installed tmux:amd64 3.0a-2ubuntu0.3
2021-08-24 08:46:05 status unpacked tmux:amd64 3.0a-2ubuntu0.3
2021-08-24 08:46:05 install byobu:all <none> 5.133-0ubuntu1
2021-08-24 08:46:05 status half-installed byobu:all 5.133-0ubuntu1
2021-08-24 08:46:05 status unpacked byobu:all 5.133-0ubuntu1
2021-08-24 08:46:05 install cryptsetup-bin:amd64 <none> 2:2.2.2-3ubuntu2.3
2021-08-24 08:46:05 status half-installed cryptsetup-bin:amd64 2:2.2.2-3ubuntu2.3
2021-08-24 08:46:05 status unpacked cryptsetup-bin:amd64 2:2.2.2-3ubuntu2.3
2021-08-24 08:46:05 install cryptsetup:amd64 <none> 2:2.2.2-3ubuntu2.3
2021-08-24 08:46:05 status half-installed cryptsetup:amd64 2:2.2.2-3ubuntu2.3
2021-08-24 08:46:05 status unpacked cryptsetup:amd64 2:2.2.2-3ubuntu2.3
2021-08-24 08:46:05 install initramfs-tools-bin:amd64 <none> 0.136ubuntu6.6
2021-08-24 08:46:05 status half-installed initramfs-tools-bin:amd64 0.136ubuntu6.6
2021-08-24 08:46:05 status unpacked initramfs-tools-bin:amd64 0.136ubuntu6.6
2021-08-24 08:46:05 install libklibc:amd64 <none> 2.0.7-1ubuntu5
2021-08-24 08:46:05 status half-installed libklibc:amd64 2.0.7-1ubuntu5
2021-08-24 08:46:05 status unpacked libklibc:amd64 2.0.7-1ubuntu5
2021-08-24 08:46:05 install klibc-utils:amd64 <none> 2.0.7-1ubuntu5
2021-08-24 08:46:05 status half-installed klibc-utils:amd64 2.0.7-1ubuntu5
2021-08-24 08:46:05 status unpacked klibc-utils:amd64 2.0.7-1ubuntu5
2021-08-24 08:46:05 install lz4:amd64 <none> 1.9.2-2ubuntu0.20.04.1
2021-08-24 08:46:05 status half-installed lz4:amd64 1.9.2-2ubuntu0.20.04.1
2021-08-24 08:46:05 status unpacked lz4:amd64 1.9.2-2ubuntu0.20.04.1
2021-08-24 08:46:05 install initramfs-tools-core:all <none> 0.136ubuntu6.6
2021-08-24 08:46:05 status half-installed initramfs-tools-core:all 0.136ubuntu6.6
2021-08-24 08:46:05 status unpacked initramfs-tools-core:all 0.136ubuntu6.6
2021-08-24 08:46:05 install linux-base:all <none> 4.5ubuntu3.6
2021-08-24 08:46:05 status half-installed linux-base:all 4.5ubuntu3.6
2021-08-24 08:46:06 status unpacked linux-base:all 4.5ubuntu3.6
2021-08-24 08:46:06 install initramfs-tools:all <none> 0.136ubuntu6.6
2021-08-24 08:46:06 status half-installed initramfs-tools:all 0.136ubuntu6.6
2021-08-24 08:46:06 status unpacked initramfs-tools:all 0.136ubuntu6.6
2021-08-24 08:46:06 install cryptsetup-initramfs:all <none> 2:2.2.2-3ubuntu2.3
2021-08-24 08:46:06 status half-installed cryptsetup-initramfs:all 2:2.2.2-3ubuntu2.3
2021-08-24 08:46:06 status unpacked cryptsetup-initramfs:all 2:2.2.2-3ubuntu2.3
2021-08-24 08:46:06 install cryptsetup-run:all <none> 2:2.2.2-3ubuntu2.3
2021-08-24 08:46:06 status half-installed cryptsetup-run:all 2:2.2.2-3ubuntu2.3
2021-08-24 08:46:06 status unpacked cryptsetup-run:all 2:2.2.2-3ubuntu2.3
2021-08-24 08:46:06 install libbrotli1:amd64 <none> 1.0.7-6ubuntu0.1
2021-08-24 08:46:06 status half-installed libbrotli1:amd64 1.0.7-6ubuntu0.1
2021-08-24 08:46:06 status unpacked libbrotli1:amd64 1.0.7-6ubuntu0.1
2021-08-24 08:46:06 install libroken18-heimdal:amd64 <none> 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:06 status half-installed libroken18-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:06 status unpacked libroken18-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:06 install libasn1-8-heimdal:amd64 <none> 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:06 status half-installed libasn1-8-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 status unpacked libasn1-8-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 install libheimbase1-heimdal:amd64 <none> 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 status half-installed libheimbase1-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 status unpacked libheimbase1-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 install libhcrypto4-heimdal:amd64 <none> 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 status half-installed libhcrypto4-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 status unpacked libhcrypto4-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 install libwind0-heimdal:amd64 <none> 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 status half-installed libwind0-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 status unpacked libwind0-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 install libhx509-5-heimdal:amd64 <none> 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 status half-installed libhx509-5-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 status unpacked libhx509-5-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 install libkrb5-26-heimdal:amd64 <none> 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 status half-installed libkrb5-26-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 status unpacked libkrb5-26-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 install libheimntlm0-heimdal:amd64 <none> 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 status half-installed libheimntlm0-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 status unpacked libheimntlm0-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 install libgssapi3-heimdal:amd64 <none> 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 status half-installed libgssapi3-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 status unpacked libgssapi3-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2021-08-24 08:46:07 install libsasl2-modules-db:amd64 <none> 2.1.27+dfsg-2
2021-08-24 08:46:07 status half-installed libsasl2-modules-db:amd64 2.1.27+dfsg-2
2021-08-24 08:46:07 status unpacked libsasl2-modules-db:amd64 2.1.27+dfsg-2
2021-08-24 08:46:07 install libsasl2-2:amd64 <none> 2.1.27+dfsg-2
2021-08-24 08:46:07 status half-installed libsasl2-2:amd64 2.1.27+dfsg-2
2021-08-24 08:46:07 status unpacked libsasl2-2:amd64 2.1.27+dfsg-2
2021-08-24 08:46:07 install libldap-common:all <none> 2.4.49+dfsg-2ubuntu1.8
2021-08-24 08:46:07 status half-installed libldap-common:all 2.4.49+dfsg-2ubuntu1.8
2021-08-24 08:46:07 status unpacked libldap-common:all 2.4.49+dfsg-2ubuntu1.8
2021-08-24 08:46:07 install libldap-2.4-2:amd64 <none> 2.4.49+dfsg-2ubuntu1.8
2021-08-24 08:46:07 status half-installed libldap-2.4-2:amd64 2.4.49+dfsg-2ubuntu1.8
2021-08-24 08:46:08 status unpacked libldap-2.4-2:amd64 2.4.49+dfsg-2ubuntu1.8
2021-08-24 08:46:08 install libnghttp2-14:amd64 <none> 1.40.0-1build1
2021-08-24 08:46:08 status half-installed libnghttp2-14:amd64 1.40.0-1build1
2021-08-24 08:46:08 status unpacked libnghttp2-14:amd64 1.40.0-1build1
2021-08-24 08:46:08 install librtmp1:amd64 <none> 2.4+20151223.gitfa8646d.1-2build1
2021-08-24 08:46:08 status half-installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2build1
2021-08-24 08:46:08 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2build1
2021-08-24 08:46:08 install libssh-4:amd64 <none> 0.9.3-2ubuntu2.1
2021-08-24 08:46:08 status half-installed libssh-4:amd64 0.9.3-2ubuntu2.1
2021-08-24 08:46:08 status unpacked libssh-4:amd64 0.9.3-2ubuntu2.1
2021-08-24 08:46:08 install libcurl4:amd64 <none> 7.68.0-1ubuntu2.6
2021-08-24 08:46:08 status half-installed libcurl4:amd64 7.68.0-1ubuntu2.6
2021-08-24 08:46:09 status unpacked libcurl4:amd64 7.68.0-1ubuntu2.6
2021-08-24 08:46:09 install curl:amd64 <none> 7.68.0-1ubuntu2.6
2021-08-24 08:46:09 status half-installed curl:amd64 7.68.0-1ubuntu2.6
2021-08-24 08:46:09 status unpacked curl:amd64 7.68.0-1ubuntu2.6
2021-08-24 08:46:09 install dbus-user-session:amd64 <none> 1.12.16-2ubuntu2.1
2021-08-24 08:46:09 status half-installed dbus-user-session:amd64 1.12.16-2ubuntu2.1
2021-08-24 08:46:09 status unpacked dbus-user-session:amd64 1.12.16-2ubuntu2.1
2021-08-24 08:46:09 install libdconf1:amd64 <none> 0.36.0-1
2021-08-24 08:46:09 status half-installed libdconf1:amd64 0.36.0-1
2021-08-24 08:46:09 status unpacked libdconf1:amd64 0.36.0-1
2021-08-24 08:46:09 install dconf-service:amd64 <none> 0.36.0-1
2021-08-24 08:46:09 status half-installed dconf-service:amd64 0.36.0-1
2021-08-24 08:46:09 status unpacked dconf-service:amd64 0.36.0-1
2021-08-24 08:46:09 install dconf-gsettings-backend:amd64 <none> 0.36.0-1
2021-08-24 08:46:09 status half-installed dconf-gsettings-backend:amd64 0.36.0-1
2021-08-24 08:46:09 status triggers-pending libglib2.0-0:amd64 2.64.6-1~ubuntu20.04.4
2021-08-24 08:46:09 status unpacked dconf-gsettings-backend:amd64 0.36.0-1
2021-08-24 08:46:09 install libassuan0:amd64 <none> 2.5.3-7ubuntu2
2021-08-24 08:46:09 status half-installed libassuan0:amd64 2.5.3-7ubuntu2
2021-08-24 08:46:09 status unpacked libassuan0:amd64 2.5.3-7ubuntu2
2021-08-24 08:46:09 install gpgconf:amd64 <none> 2.2.19-3ubuntu2.1
2021-08-24 08:46:09 status half-installed gpgconf:amd64 2.2.19-3ubuntu2.1
2021-08-24 08:46:09 status unpacked gpgconf:amd64 2.2.19-3ubuntu2.1
2021-08-24 08:46:09 install libksba8:amd64 <none> 1.3.5-2
2021-08-24 08:46:09 status half-installed libksba8:amd64 1.3.5-2
2021-08-24 08:46:09 status unpacked libksba8:amd64 1.3.5-2
2021-08-24 08:46:09 install libnpth0:amd64 <none> 1.6-1
2021-08-24 08:46:09 status half-installed libnpth0:amd64 1.6-1
2021-08-24 08:46:09 status unpacked libnpth0:amd64 1.6-1
2021-08-24 08:46:09 install dirmngr:amd64 <none> 2.2.19-3ubuntu2.1
2021-08-24 08:46:09 status half-installed dirmngr:amd64 2.2.19-3ubuntu2.1
2021-08-24 08:46:10 status unpacked dirmngr:amd64 2.2.19-3ubuntu2.1
2021-08-24 08:46:10 install libdevmapper-event1.02.1:amd64 <none> 2:1.02.167-1ubuntu1
2021-08-24 08:46:10 status half-installed libdevmapper-event1.02.1:amd64 2:1.02.167-1ubuntu1
2021-08-24 08:46:10 status unpacked libdevmapper-event1.02.1:amd64 2:1.02.167-1ubuntu1
2021-08-24 08:46:10 install libaio1:amd64 <none> 0.3.112-5
2021-08-24 08:46:10 status half-installed libaio1:amd64 0.3.112-5
2021-08-24 08:46:10 status unpacked libaio1:amd64 0.3.112-5
2021-08-24 08:46:10 install liblvm2cmd2.03:amd64 <none> 2.03.07-1ubuntu1
2021-08-24 08:46:10 status half-installed liblvm2cmd2.03:amd64 2.03.07-1ubuntu1
2021-08-24 08:46:11 status unpacked liblvm2cmd2.03:amd64 2.03.07-1ubuntu1
2021-08-24 08:46:11 install dmeventd:amd64 <none> 2:1.02.167-1ubuntu1
2021-08-24 08:46:11 status half-installed dmeventd:amd64 2:1.02.167-1ubuntu1
2021-08-24 08:46:11 status unpacked dmeventd:amd64 2:1.02.167-1ubuntu1
2021-08-24 08:46:11 install libeatmydata1:amd64 <none> 105-7
2021-08-24 08:46:11 status half-installed libeatmydata1:amd64 105-7
2021-08-24 08:46:11 status unpacked libeatmydata1:amd64 105-7
2021-08-24 08:46:11 install eatmydata:all <none> 105-7
2021-08-24 08:46:11 status half-installed eatmydata:all 105-7
2021-08-24 08:46:11 status unpacked eatmydata:all 105-7
2021-08-24 08:46:11 install ethtool:amd64 <none> 1:5.4-1
2021-08-24 08:46:11 status half-installed ethtool:amd64 1:5.4-1
2021-08-24 08:46:11 status unpacked ethtool:amd64 1:5.4-1
2021-08-24 08:46:11 install finalrd:all <none> 6~ubuntu20.04.1
2021-08-24 08:46:11 status half-installed finalrd:all 6~ubuntu20.04.1
2021-08-24 08:46:11 status unpacked finalrd:all 6~ubuntu20.04.1
2021-08-24 08:46:11 install fonts-ubuntu-console:all <none> 0.83-4ubuntu1
2021-08-24 08:46:11 status half-installed fonts-ubuntu-console:all 0.83-4ubuntu1
2021-08-24 08:46:11 status unpacked fonts-ubuntu-console:all 0.83-4ubuntu1
2021-08-24 08:46:11 install libcurl3-gnutls:amd64 <none> 7.68.0-1ubuntu2.6
2021-08-24 08:46:11 status half-installed libcurl3-gnutls:amd64 7.68.0-1ubuntu2.6
2021-08-24 08:46:11 status unpacked libcurl3-gnutls:amd64 7.68.0-1ubuntu2.6
2021-08-24 08:46:11 install libefivar1:amd64 <none> 37-2ubuntu2.2
2021-08-24 08:46:11 status half-installed libefivar1:amd64 37-2ubuntu2.2
2021-08-24 08:46:11 status unpacked libefivar1:amd64 37-2ubuntu2.2
2021-08-24 08:46:11 install libefiboot1:amd64 <none> 37-2ubuntu2.2
2021-08-24 08:46:11 status half-installed libefiboot1:amd64 37-2ubuntu2.2
2021-08-24 08:46:11 status unpacked libefiboot1:amd64 37-2ubuntu2.2
2021-08-24 08:46:11 install gnupg-l10n:all <none> 2.2.19-3ubuntu2.1
2021-08-24 08:46:11 status half-installed gnupg-l10n:all 2.2.19-3ubuntu2.1
2021-08-24 08:46:11 status unpacked gnupg-l10n:all 2.2.19-3ubuntu2.1
2021-08-24 08:46:11 install gnupg-utils:amd64 <none> 2.2.19-3ubuntu2.1
2021-08-24 08:46:11 status half-installed gnupg-utils:amd64 2.2.19-3ubuntu2.1
2021-08-24 08:46:12 status unpacked gnupg-utils:amd64 2.2.19-3ubuntu2.1
2021-08-24 08:46:12 install gpg:amd64 <none> 2.2.19-3ubuntu2.1
2021-08-24 08:46:12 status half-installed gpg:amd64 2.2.19-3ubuntu2.1
2021-08-24 08:46:12 status unpacked gpg:amd64 2.2.19-3ubuntu2.1
2021-08-24 08:46:12 install pinentry-curses:amd64 <none> 1.1.0-3build1
2021-08-24 08:46:12 status half-installed pinentry-curses:amd64 1.1.0-3build1
2021-08-24 08:46:12 status unpacked pinentry-curses:amd64 1.1.0-3build1
2021-08-24 08:46:12 install gpg-agent:amd64 <none> 2.2.19-3ubuntu2.1
2021-08-24 08:46:12 status half-installed gpg-agent:amd64 2.2.19-3ubuntu2.1
2021-08-24 08:46:12 status unpacked gpg-agent:amd64 2.2.19-3ubuntu2.1
2021-08-24 08:46:12 install gpg-wks-client:amd64 <none> 2.2.19-3ubuntu2.1
2021-08-24 08:46:12 status half-installed gpg-wks-client:amd64 2.2.19-3ubuntu2.1
2021-08-24 08:46:12 status unpacked gpg-wks-client:amd64 2.2.19-3ubuntu2.1
2021-08-24 08:46:12 install gpg-wks-server:amd64 <none> 2.2.19-3ubuntu2.1
2021-08-24 08:46:12 status half-installed gpg-wks-server:amd64 2.2.19-3ubuntu2.1
2021-08-24 08:46:12 status unpacked gpg-wks-server:amd64 2.2.19-3ubuntu2.1
